Title,URL,Content
柯文哲遭爆在星密會沈慶京游淑慧：9月柯曾想在新加坡開戶| 政治 ...,https://udn.com/news/story/6656/8446474,"['', '鏡週刊今天報導，柯文哲卸任市長前，曾在新加坡密會威京集團主席沈慶京，疑似海外交付賄款。國民黨議員游淑慧今透露，她也在9月時曾接獲情資，指柯文哲曾向友人詢問新加坡會計師與開戶資訊，希望在新加坡開戶。', '', '民眾黨主席柯文哲涉京華城、政治獻金案羈押中，游淑慧說，她也在今年9月柯文哲曾向友人詢問新加坡會計師與開戶資訊，希望在新加坡開戶情資，不過因為議員沒有調查權，所以接獲情資後，9月19日也即將接獲的相關資訊，提供調查局人員。', '', '柯文哲涉犯京華城等案，傳出本周起訴。鏡週刊今天報導，柯文哲在卸任台北市長前快閃訪問新加坡，曾與帶著財務助理同行的沈慶京在星國密會，疑與海外交付賄款有關，辦案人員正全力追查雙方會面等細節。國民黨台北市議員游淑慧。聯合報系資料照', '▪ 《選罷法》吵什麼？3黨立場、青鳥訴求、爭議一次看▪ 整理包／選罷法、財劃法、憲訴法 一文看懂3大法案爭議內容▪ 時間軸／砸窗、比中指、潑水、戴頭盔⋯立院大亂鬥發生什麼事?', '民眾黨主席柯文哲涉京華城、政治獻金案，最快本周起訴。台北市長蔣萬安今被問，若確定涉不法遭起訴，是否一個月內撤回容積獎勵2...', '立法院會上周三讀財政收支劃分法修正案，民進黨立委許智傑遭指控未在場揚言提告，民眾黨立法院黨團總召黃國昌今天說，惡意誣告無...', '台北地檢署偵辦京華城容積弊案，傳出最快本周起訴民眾黨主席柯文哲。民眾黨立法院黨團總召黃國昌今天說，北檢要起訴柯文哲，這個...', '衛福部至今未公布霸凌案調查報告，民眾黨立委陳昭姿、黃國昌今天召開「恐怖衛福部二度霸凌、幫兇現形」記者會指出，衛福部針對1...', '北市一名少女母親日前上網在社群平台Threads貼文，揭露17歲女兒到麥當勞打工，長期在無監視器的倉庫死角遭主管性侵十餘次，為保住工作不敢反抗，涉案主管還稱「我富二代你告不贏」，少女今年11月結束生命，母親心疼女兒遭受椎心之痛，求助無門，但誰能還她一個公道？', '賴清德總統今年520上任迄今7個多月，桃園市長張善政其實早在2016年台南震災期間就與賴建立情誼。張善政接受本報專訪談到...']"
北檢查柯文哲金流傳陳宥丞作證配戴可錄音智慧眼鏡引關注｜ 公視 ...,https://news.pts.org.tw/article/730250,"['', '鏡週刊今天報導，柯文哲卸任市長前，曾在新加坡密會威京集團主席沈慶京，疑似海外交付賄款。國民黨議員游淑慧今透露，她也在9月時曾接獲情資，指柯文哲曾向友人詢問新加坡會計師與開戶資訊，希望在新加坡開戶。', '', '民眾黨主席柯文哲涉京華城、政治獻金案羈押中，游淑慧說，她也在今年9月柯文哲曾向友人詢問新加坡會計師與開戶資訊，希望在新加坡開戶情資，不過因為議員沒有調查權，所以接獲情資後，9月19日也即將接獲的相關資訊，提供調查局人員。', '', '柯文哲涉犯京華城等案，傳出本周起訴。鏡週刊今天報導，柯文哲在卸任台北市長前快閃訪問新加坡，曾與帶著財務助理同行的沈慶京在星國密會，疑與海外交付賄款有關，辦案人員正全力追查雙方會面等細節。國民黨台北市議員游淑慧。聯合報系資料照', '▪ 《選罷法》吵什麼？3黨立場、青鳥訴求、爭議一次看▪ 整理包／選罷法、財劃法、憲訴法 一文看懂3大法案爭議內容▪ 時間軸／砸窗、比中指、潑水、戴頭盔⋯立院大亂鬥發生什麼事?', '民眾黨主席柯文哲涉京華城、政治獻金案，最快本周起訴。台北市長蔣萬安今被問，若確定涉不法遭起訴，是否一個月內撤回容積獎勵2...', '立法院會上周三讀財政收支劃分法修正案，民進黨立委許智傑遭指控未在場揚言提告，民眾黨立法院黨團總召黃國昌今天說，惡意誣告無...', '台北地檢署偵辦京華城容積弊案，傳出最快本周起訴民眾黨主席柯文哲。民眾黨立法院黨團總召黃國昌今天說，北檢要起訴柯文哲，這個...', '衛福部至今未公布霸凌案調查報告，民眾黨立委陳昭姿、黃國昌今天召開「恐怖衛福部二度霸凌、幫兇現形」記者會指出，衛福部針對1...', '北市一名少女母親日前上網在社群平台Threads貼文，揭露17歲女兒到麥當勞打工，長期在無監視器的倉庫死角遭主管性侵十餘次，為保住工作不敢反抗，涉案主管還稱「我富二代你告不贏」，少女今年11月結束生命，母親心疼女兒遭受椎心之痛，求助無門，但誰能還她一個公道？', '賴清德總統今年520上任迄今7個多月，桃園市長張善政其實早在2016年台南震災期間就與賴建立情誼。張善政接受本報專訪談到...']"
聯合報黑白集／柯文哲「八傷拳」 | 社論| 評論| 聯合新聞網,https://udn.com/news/story/7338/8442598,"['民眾黨主席柯文哲（中）遞送黨主席辭職信給民眾黨秘書長周榆修。圖／本報資料照片金庸武俠小說有一招「七傷拳」：傷人七分、傷己三分，非到生死關頭，絕不輕易出手。搶在京華城等案偵結前，民眾黨主席柯文哲請辭黨魁，結果恐自斷經脈，對手毫髮無傷，政壇戲稱為「八傷拳」，柯文哲自宮、民眾黨重傷，比七傷拳的內傷更嚴重。', '', '柯文哲獄中出招，理由是不讓當局以冗長法律程序干擾民眾黨的發展，其實也是切割止血，卻可能提前將民眾黨送進加護病房。北院搶先宣告柯文哲請辭生效，法官挨批操之過急，民眾黨中央則採拖字訣，沒人敢簽署放棄急救同意書。', '', '柯文哲請辭黨魁並非空穴來風，早在十一月延長羈押前，代理黨魁之爭就曾浮上檯面，立院民眾黨團總召黃國昌呼聲高，柯文哲指定的中央委員林富男也是可能人選之一。講白了，黨內有一派人馬就是擔心黃國昌割韭菜，小黨向來內鬥內行，挺黃派和反黃派磨刀霍霍，民眾黨山雨欲來。', '', '為避免茶壺風暴，民眾黨稱尚未收到請辭書，「柯文哲就是黨主席」。柯文哲請辭本意是搶救民眾黨，卻可能被解讀為大勢已去、小草枯萎；民眾黨能拖就拖，但柯文哲的八傷拳後勁十足，悶鍋蓋愈久，遲早會炸鍋。', '', '柯文哲一個人的武林左右民眾黨存亡，一人或一黨之興衰不足為惜，就怕連累第三勢力成為笑話，重演藍綠惡鬥，才是八傷拳最大的殺傷力。', '立法院昨天行使大法官人事同意權投票，賴總統提名的七位人選全數遭到否決，一個也未通過。這項結果原在意料之中。但驚奇的是，民...', '立法院《財劃法》修正案過關，調整了所得稅及營業稅分配比重，在野黨一舉為各縣市討回三千七百多億元經費，使中央／地方稅收分配...', '聯合報十九日摘刊總統府前秘書長李大維撰寫中的省思錄，討論台灣如何因應川普2.0。李大維透露了一段蔡政府時期台美高層互動的...', '新《財劃法》將三千多億元分配款分給地方，各縣市多了自主運用的財源，都很開心。但也有少數例外，高雄市長陳其邁就直言「對高雄...', '立法院通過憲訴法、選罷法和財劃法修法，綠營一片崩潰。賴總統更說，「民主的紛爭，要用更大的民主來解決」。這種把「民主分大小...', '金庸武俠小說有一招「七傷拳」：傷人七分、傷己三分，非到生死關頭，絕不輕易出手。搶在京華城等案偵結前，民眾黨主席柯文哲請辭...']"
柯文哲案傳近日起訴北市：若違法容積獎勵恐被撤銷| 政治| 要聞| 聯合 ...,https://udn.com/news/story/6656/8446308,"['京華城案容積疑涉不法，台北市前市長柯文哲遭羈押至今，外界傳出檢方近日起訴，議會今天審議都發局預算，也關心行政調查進度，都發局表示，目前府級已成立專案小組，待起訴書出來後，若該案具決策權者有涉案，2周內小組就會開第一次會，若順利有結論認定該容積違法，最快一個半月內該容積獎勵就會被撤銷。', '', '議會工務委員會今天針對都發局、都委會暫擱預算二輪審議，召集人、民進黨議員許淑華表示，各界傳聞京華城案檢方將於明天起訴，市府目前行政處理程序到哪裡，未來若起訴是否能夠加速相關程序。', '', '都發局長簡瑟芳表示，目前府級已組成專案小組，由副市長李四川擔任召集人，成員包含政風處、法務局、都發局、建管處以及一位專家學者，並會視議題邀請專家學者。', '', '簡瑟芳說，若起訴書出來對象、內容若涉及京華城在都市計畫決策過程有涉及違法，就會在2周內舉行會議，針對都市計畫適法性做討論，如果確定涉案人對於適法性有影響，原來核定的細部計畫就應駁回，若涉及違法，建管處就會依「建築法」規定停止施工，至於回到哪個程序，也會在會議做討論。', '', '議員苗博雅質疑，監察院已經糾正京華城容積案有違失，市府態度就是要等到起訴書出來才會去做處理，若起訴罪名中包含「貪污治罪條例」圖利罪、收賄罪，不用等判決確定就會立刻處理？苗認為，起訴書最晚下月5日一定會出來，也是市民最後底線，市府不應再拖下去，要立即啟動調查。', '', '簡瑟芳回應，目前處理過程中包含監察院糾正及國土署對於都市計畫相關指導，都沒有明確說京華城引用都計法第24條是違法，加上行政機關無法針對貪污、圖利與否來調查，才需檢方起訴書判斷，在該案具有決策權者有涉案，都市計畫適法性就有疑慮，就會啟動會議。', '', '許淑華詢問，是否都委會前執秘邵琇珮、前都發局長黃景茂、前副市長彭振聲、前市長柯文哲被起訴，市府就會啟動會議討論。簡瑟芳回應，「是。」許淑華詢問，起訴書出來後多久可以確認京華城容積是否要收回，簡瑟芳表示，「起訴書出來兩周內一定會召開第一次會議，若第一次就有結論應該是一個月內簽市府把這個都市計畫給撤銷。」', '▪ 《選罷法》吵什麼？3黨立場、青鳥訴求、爭議一次看▪ 整理包／選罷法、財劃法、憲訴法 一文看懂3大法案爭議內容▪ 時間軸／砸窗、比中指、潑水、戴頭盔⋯立院大亂鬥發生什麼事?', '民眾黨主席柯文哲涉京華城、政治獻金案，最快本周起訴。台北市長蔣萬安今被問，若確定涉不法遭起訴，是否一個月內撤回容積獎勵2...', '立法院會上周三讀財政收支劃分法修正案，民進黨立委許智傑遭指控未在場揚言提告，民眾黨立法院黨團總召黃國昌今天說，惡意誣告無...', '台北地檢署偵辦京華城容積弊案，傳出最快本周起訴民眾黨主席柯文哲。民眾黨立法院黨團總召黃國昌今天說，北檢要起訴柯文哲，這個...', '衛福部至今未公布霸凌案調查報告，民眾黨立委陳昭姿、黃國昌今天召開「恐怖衛福部二度霸凌、幫兇現形」記者會指出，衛福部針對1...', '北市一名少女母親日前上網在社群平台Threads貼文，揭露17歲女兒到麥當勞打工，長期在無監視器的倉庫死角遭主管性侵十餘次，為保住工作不敢反抗，涉案主管還稱「我富二代你告不贏」，少女今年11月結束生命，母親心疼女兒遭受椎心之痛，求助無門，但誰能還她一個公道？', '賴清德總統今年520上任迄今7個多月，桃園市長張善政其實早在2016年台南震災期間就與賴建立情誼。張善政接受本報專訪談到...']"
柯文哲政治獻金不給補正？監院：未委任無權代理| 政治| 中央社CNA,https://www.cna.com.tw/news/aipl/202412230292.aspx,"['（中央社記者高華謙台北23日電）民眾黨陷政治獻金申報不實風波。民眾黨秘書長周榆修說，監察院以他非當事人而不讓他補正。監察院回應，會計報告書申報義務人是「擬參選人柯文哲、吳欣盈」，任何人如未提具當事人委任書，就無權代理行政行為。', '外界質疑民眾黨主席柯文哲總統大選政治獻金申報不實，檢調已介入調查，監察院也派員查核。', '周榆修上午接受廣播節目「嗆新聞」主持人黃揚明專訪時說，民眾黨查完了，「結果監察院叫我們等」，他10月1日發函給監察院，監察院11月27日回文指周榆修不是當事人，而不讓他補正，質疑監察院意思就是「等我覺得你可以報了你再來」。', '監察院回應，針對民眾黨函詢「113年總統、副總統選舉擬參選人柯文哲、吳欣盈政治獻金會計報告書更補正申請作業」一事，依「政治獻金查核準則」規定，監察院查核政治獻金收支情形，是以此案8月12日查核程序開始時資料為準，這項規定是為避免申報人在申報後不斷更正會計報告書，導致查核標的無法確定的爭議。', '監察院說，監察院廉政委員會已在11月會議決議函復民眾黨，應等查核結案後，再通知當事人補正。', '監察院表示，因會計報告書的申報義務人是「擬參選人柯文哲、吳欣盈」，任何自然人或法人如果未提具當事人明確授權範圍的委任書，就無權代理申報義務人進行相關行政行為，且10月柯文哲已因案被羈押，並禁止通信，經查沒有委託情事發生。', '監察院說，民眾黨10月4日寄達一份函文，指會計報告書有誤報、漏報、虛報情形，並函請監察院「告知如何進行後續補正流程與相關作業方式」，民眾黨除了未檢附任何資料文件，也沒有提出委任狀以證明代理權。', '監察院表示，依公文流程，已於11月27日函復說明政治獻金法規定，若有應補正事項，等查核結案後，將限期專戶申報人辦理，且申報人屆時如果有委託民眾黨辦理相關事宜，應提出委託書憑辦。（編輯：楊凱翔）1131223', '本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。']"
柯文哲涉賄未爆彈！ 「快閃新加坡」成關鍵| ETtoday社會新聞 ...,https://www.ettoday.net/news/20241224/2879348.htm,"['', '▲民眾黨主席柯文哲涉京華城、魚果市場等6大弊案，本週起訴京華城及政治獻金2大案，最重判無期徒刑。（圖／鏡週刊提供，下同）', '圖、文／鏡週刊', '民眾黨主席柯文哲貪汙弊案本週起訴，本刊接獲爆料，柯在卸任台北市長前快閃訪問新加坡，曾與帶著財務助理同行的沈慶京在星國密會，疑與海外交付賄款有關，辦案人員正全力追查雙方會面等細節，一旦屬實將成為全案的未爆彈。', '此外，台北地檢署上週除了對京華城及政治獻金案進行補強，也著手對新光集團得標的北士科、南港轉運站案，以及中工集團承作的魚果市場案與台智光等4案發動偵查。柯至今雖否認犯罪，但疑似在星國收賄及涉犯的貪汙等6大案，恐讓他力爭交保停押的希望落空。', '', '▲沈慶京2022年12月15日與柯文哲同一天入境新加坡，疑涉海外交賄款。圖為他回台隔週，向本刊暢談市值千億元的京華城改建案。', '本刊調查，檢廉追查柯文哲所涉弊案，一直在勾稽收賄金流，沈慶京除了假政治獻金、真行賄以及在市長室交付現金外，很可能還在海外交錢，地點包括新加坡等，檢廉透過入出境資料及駐外單位清查，已掌握兩人在海外可能碰面的事證。', '', '▲柯文哲被爆料2022年12月卸任市長前，涉利用出訪新加坡，與沈慶京在海外見面交收賄款。', '據傳兩人在新加坡密會，柯文哲也帶橘子隨行，沈慶京則由財務助理黃婕穎陪同。本刊掌握，2022年12月15日柯卸任台北市長前訪問新加坡，考察當地的「雙語教育」及「智慧城市數位大使」，同行有教育局副局長陳素慧、發言人陳智菡等15人，貼身帳房許芷瑜的確也在官方公布的出訪名單中。', '', '▲柯文哲2022年底率團參訪新加坡，貼身帳房橘子許芷瑜也在出訪名單上，她涉錢及收賄遭通緝。', '巧合的是，柯文哲出訪星國前，北市府2022年10月18日才剛核發京華城容積率840%建照，本刊亦曾披露，同年11月柯即在市長室及京華廣場工地收受1,500萬元賄款，之後，柯、沈同時出現在新加坡，是否為了「後謝」在海外開戶、交款？已成檢廉追查重點。', '★《鏡週刊》提醒您，任何人在依法被判決有罪確定前，均應推定為無罪。', '更多鏡週刊報導【封面故事】偵查終結\u3000檢追星國密會沈慶京疑收賄\u3000柯文哲身陷六大弊案【柯陷六大弊案1】檢廉查出逾12度密會小沈\u3000柯文哲起訴後還要面對4大案【柯陷六大弊案2】真巧！柯與小沈快閃新加坡\u3000橘子回台也在ATM存現金', '分享給朋友：', '追蹤我們：', '※本文版權所有，非經授權，不得轉載。[ ETtoday著作權聲明 ]※', '新竹市一名楊姓60歲婦人22日與兩名女兒同遊北埔，怎料突然不醒人事，幸好遇到熱心路人協助CPR、消防人員在現場電擊3次後恢復脈搏，目前生命徵象穩定於醫院治療中。兩名女兒於新竹地區的臉書社團寫下感激之情，消防局也希望能找尋協助急救的男子，頒發感謝狀予以肯定。', '「文里補習班」開課啦！用營養的甜點帶來幸福的笑容，而且免烤箱喔！', '平安夜名床打造黑科技體驗，隨意調角度、舒壓按摩超舒適，為健康與享受省下大筆開銷！', 'ETtoday攝影棚提供完整設施與高品質服務，提供創作者最佳支援，滿足你各種拍攝需求！', '想提升技能卻沒時間？專業師資精心設計每門課程，讓你隨時隨地都可以學習！', '點擊右上角的星星追蹤ETtoday，讓你一手掌握最即時的時事焦點，輕鬆成為話題大師！', '免費訂閱《ETtoday電子報》']"
傳明起訴柯文哲陳佩琪哽咽排字「平安回家」：我希望有個完整的家 ...,https://www.ettoday.net/news/20241224/2879998.htm,"['', '記者袁茵／台北報導', '民眾黨主席柯文哲因京華城弊案遭羈押禁見至今，日前傳出北檢將於25日聖誕節當天起訴，外界高度關注。而就在24日平安夜當晚，柯文哲妻子陳佩琪與民眾黨組織部副主任林昭印等人，一同到自由廣場排下「平安回家，FREE KP」字樣，陳佩琪也激動哽咽喊話，希望柯文哲可以平安回家，「我希望有個完整的家」。', '由於京華城案第一個被羈押禁見的國民黨台北市議員應曉薇，將於12月28日羈押期滿，因此本案將於27日前全案偵結。而日前有媒體報導指稱，北檢考量12月24日正逢立法院行使大法官同意權，為避免捲入政治風暴，或引發民眾黨不必要報復，所以最有可能公告起訴的時間點為25日。', '', '▲民眾黨主席柯文哲的妻子陳佩琪於24日平安夜現身自由廣場，與民眾黨組織部副主任林昭印等人一同排出「平安回家，Free KP」文字。（圖／翻攝自Facebook／林昭印）', '面對坊間不斷傳出，北檢將於25日起訴，林昭印等人於24日晚上到自由廣場進行「平安夜排字」活動，邀請陳佩琪也一同參與，並且排出了「平安回家，FREE KP」文字。被問到為何在平安夜發起此活動？林昭印表示，支持者發起過很多場活動，僅是今天剛好到中正紀念堂。', '至於排「平安回家」，但外傳柯文哲明天恐被起訴？林昭印提及，今天陳佩琪也有到現場，願望是希望柯文哲能夠平安回家，已經押了4個月，目前為止也找了很多金流專家，但有沒查到金流，所以希望在證據都查完、起訴書也寫好了的情況下，應該讓柯文哲可以回家好好休息。', '針對若北檢明起訴柯文哲，民眾黨會不會有特殊行動？林昭印回應，還是要先看起訴內容，全國、全世界都很關心起訴書內容，要等起訴書出來後，才會針對內容去做解釋與反擊。', '而陳佩琪也透過直播向網友表示，「今天是聖誕夜，也是平安夜，祝福大家都闔家平安，全家人都能夠聚在一起過平安夜。」而自己今天會來這裡，就是希望把願望透過小草的燈光排出來。', '話說到一半，陳佩琪開始哽咽說，「我希望民眾黨主席、我的先生（柯文哲）能夠平安回家，KP能夠FREE（自由），我希望他能夠出來，繼續領導我們民眾黨，也是回家能陪我過聖誕節、過年。」', '陳佩琪稱，今天小草表現出對柯文哲的支持，而自己大概只排了一個「家」字，「這是我最重視的，我希望有個完整的家。」而她也在聖誕樹下擺了禮物跟聖誕襪，希望柯文哲回來之後，她能夠給柯。', '▼陳佩琪與林昭印等人排出「平安回家，Free KP」祈福文字。（圖／林昭印提供）', '', '分享給朋友：', '追蹤我們：', '※本文版權所有，非經授權，不得轉載。[ ETtoday著作權聲明 ]※', '民眾黨主席柯文哲深陷京華城案、政治獻金案，又被《鏡週刊》爆料，他在2022年卸任前曾快閃訪問新加坡，並與帶著財務助理同行的沈慶京在星國密會，疑與海外交付賄款有關。對此，國民黨台北市議員游淑慧透露，她在今年9月時就已接獲情資，當時柯文哲曾向友人詢問新加坡會計師與開戶資訊，「理由是小孩未來可能有就學需要」。', '「文里補習班」開課啦！用營養的甜點帶來幸福的笑容，而且免烤箱喔！', '平安夜名床打造黑科技體驗，隨意調角度、舒壓按摩超舒適，為健康與享受省下大筆開銷！', 'ETtoday攝影棚提供完整設施與高品質服務，提供創作者最佳支援，滿足你各種拍攝需求！', '想提升技能卻沒時間？專業師資精心設計每門課程，讓你隨時隨地都可以學習！', '點擊右上角的星星追蹤ETtoday，讓你一手掌握最即時的時事焦點，輕鬆成為話題大師！', '免費訂閱《ETtoday電子報》']"
柯文哲涉收賄又有未爆彈！「帶橘子快閃新加坡密會沈慶京」成關鍵 ...,https://newtalk.tw/news/view/2024-12-24/950109,"['通知', '尚未有任何通知，趕快去參與討論吧！', 'Hi,', '無暱稱', 'Hi,', '無暱稱', 'ID:', 'ID:', '相關連結', '[Newtalk新聞]柯文哲涉收賄又有未爆彈！「帶橘子快閃新加坡密會沈慶京」成關鍵', '發布 2024.12.24 09:29', '目前設定', '目前設定', '目前設定', '柯文哲被爆料2022年12月卸任市長前，涉嫌利用出訪新加坡與沈慶京在海外見面交收受賄款。\xa0\xa0\xa0圖：台北市政府提供', '前台北市長、民眾黨主席柯文哲涉入京華城案及政治獻金假帳案等多項貪汙弊案，檢方本週將起訴。鏡週刊再度爆料，柯文哲在卸任台北市長前快閃訪問新加坡，曾與帶著財務助理同行的威京集團主席沈慶京在新加坡密會，疑似與海外交付賄款有關，辦案人員正全力追查雙方會面等細節，一旦屬實將成為全案的未爆彈。', '根據鏡週刊報導，台北地檢署上週除了對京華城及政治獻金案進行補強，也著手對新光集團得標的北士科、南港轉運站案，以及中工集團承作的魚果市場案與台智光等4案發動偵查。柯文哲至今雖仍否認犯罪，但疑似在新加坡收賄及涉犯的貪汙等6大案，恐讓他力爭交保停押的希望落空。', '報導提到，經鏡週刊調查，檢廉追查柯文哲所涉及的多項弊案，期間一直在勾稽收賄金流，沈慶京除了假政治獻金、真行賄以及在台北市政府市長室交付現金外，很可能還在海外交錢，地點包括新加坡等，檢廉透過入出境資料及駐外單位清查，已掌握兩人在海外可能碰面的事證，據傳兩人在新加坡密會，柯文哲也帶貼身帳房「橘子」許芷瑜隨行。', '報導指出，沈慶京則由財務助理黃婕穎陪同。鏡週刊掌握，2022年12月15日柯文哲卸任台北市長前訪問新加坡，考察當地的「雙語教育」及「智慧城市數位大使」，同行有台北市政府教育局副局長陳素慧、台北市政府發言人陳智菡等15人，許芷瑜的確也在官方公布的出訪名單中，許芷瑜的回國後，也多次利用ATM存現金。', '報導續指，巧合的是，柯文哲出訪新加坡前，北市府2022年10月18日才剛核發京華城容積率840%建照，鏡週刊亦曾披露，同年11月柯文哲即在台北市政府市長室及京華廣場工地收受1500萬元賄款，之後，柯文哲、橘子、沈慶京同時出現在新加坡，是否為了「後謝」在海外開戶、交款？已成檢廉追查重點。', 'Loading...', '00:00', '00:00', '播放速度', '播放列表', '柯文哲涉收賄又有未爆彈！「帶橘子快閃新加坡密會沈慶京」成關鍵', '00:00', '台股開紅》大盤漲逾126點 分析師：台積領漲挑戰12月初高點', '00:00', '週刊爆柯文哲和沈慶京密會12次  她驚呼：比跟陳佩琪約會次數還多！', '00:00', '快訊》大法官人事投票團進團出\u3000民眾黨團僅放行1人、先不公布人名', '00:00', '大法官人事今表決 時力等5政黨及11民團聲明：藍白勿癱瘓憲法法庭', '00:00', '耶誕行情登場！大型科技股領漲美股全面收漲、台積電ADR漲逾5％', '00:00', '防範俄國威脅 波蘭14到16歲學童全面必修槍械與急救', '00:00', '平安夜回暖、午後水氣減少雨勢趨緩! 週五冷氣團南下襲台下探11度', '00:00', '研究：美民主黨問題很大 連支持者都說該黨太重菁英、太左', '00:00', '藍白強推爭議3修正案 青鳥究責濫權立委行動首站桃園發起罷免連署', '00:00', '「安倍夫人帶來正面消息」矢板明夫：川普絕不會允許中國對台動武', '00:00', '美對中國祭新調查！洗衣機、汽車用等成熟製程晶片恐徵收更多關稅', '00:00', '楊宏基觀點》潛艦國造：正因為重要、茲事體大 所以更該分階段、步步為營', '00:00', '準備對付台灣？美媒：中國訂購百萬架自殺無人機 2026前交貨', '00:00', '反對「公糧收購」每公斤調高5元！農民代表：將抬高成本、倉儲壓力過大', '00:00', '今年首例！雲林爆禽流感疫情 防疫所急撲殺5000隻土雞', '00:00', '（影）北美貿易戰煙硝味濃! 加國威脅將斷美燃料 墨國要加徵美關稅', '00:00', '文字獄再起! 在台海棠文學城發布文章 中多名「耽美小說」作者被跨省抓捕、判刑', '00:00', '(影) 北韓上將國葬影片曝光? 傳援俄總指揮金英福陣亡 金正恩親自「送行」', '00:00', '遇疫情轉型「小鲜肉」買下兩座養豬場 自養自銷獲產銷履歷認證', '00:00', 'Talk新聞滿意度', '請問您對於Talk新聞（語音新聞）的滿意度如何？', '感謝您寶貴的意見，成為Newtalk進步的動力！', 'Tag', '', '', '', '', '留言', '喜歡', '不喜歡', '唐復年', '2024.12.25 11:11', '管仁健', '2024.12.24 22:11', '蔡明芳', '2024.12.24 12:39', '楊宏基', '2024.12.23 19:21', '孫家銘', '2024.12.23 14:50', '圖庫中的第', '', 'more >', 'more >', '請注意', '說明文字']"
「柯文哲政壇安樂死迫續命」！前民眾黨主任開酸高層：無比噁心 ...,https://news.tvbs.com.tw/politics/2726148,"['點擊關閉或任一空白處，繼續閱讀新聞。', '追蹤我們掌握最新動態', '人氣點閱榜', '今日頭條', '打工遭侵犯！麥當勞少女「剪男生頭」\u3000母淚曝：怕再被性侵', '挨轟「賣台亡國」戰犯？劉靜怡嗆：提名的賴總統也有叛國之嫌', '台中水電工喪倉儲惡火\u3000媽告別式癱軟心碎不語', '分享至：', '小', '中', '大', '民眾黨主席柯文哲因捲台北京華城容積率弊案，在今年9月5日時遭台北地方法院裁定羈押禁見至今。柯文哲為此已於本月16日透過律師具狀聲請，將辭職聲明交給民眾黨秘書長周榆修，但在經過民眾黨緊急應變會議後，卻僅回應「尚未收到書信」。對此，民眾黨基隆市前安樂區主任劉韋巡忍不住批評，黨內高層此舉根本是在「強迫續命」。針對柯文哲透過律師具狀聲請、將辭職聲明轉交給周榆修一事，民眾黨昨（21）日下午已召開了緊急應變會議，但在經過了2個半小時的討論後，民眾黨最終僅強調「尚未收到書信」，並重申柯文哲依然是黨主席，眾人繼續全力支持他的立場也不會改變。', '《TVBS》新聞提醒您：◎未經判決確定，應推定為無罪。', '十大熱門新聞回顧！你不能錯過的年度大事年度永續議題-從電費到颱風，該如何適應?下載TVBS新聞APP，最新消息不漏接', '', '', '◤生活情報即時接收◢', '👉年末好運來敲門！iPhone等你帶回家', '👉驚！開車聽這些耶誕歌，事故率暴增', '👉林襄揭男友「最加分與NG」開車行為', '柯文哲羈押禁見', '看更多', '分享', '分享', '連結', '留言', '訂閱', '你可能會喜歡', '人氣點閱榜']"
